0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.628107213695758303e-05,-7.729218848095927559e-06,1.582478874480109361e-05,4.415675931869665968e-05,7.110504300996702519e-05,9.373200642039915471e-05,1.110592838364330711e-04,1.231602238954936502e-04,1.306019170297046056e-04,1.341250058880551470e-04,1.344709635933312171e-04,1.322978751035825860e-04,1.281481404305253831e-04,1.224454822042202358e-04,1.155071692122631289e-04,1.075627140312192536e-04,9.877379040191401518e-05,8.925245497810943291e-05,7.907632082845149249e-05,6.830033208478864329e-05,5.696537449783584643e-05,4.510424323761533905e-05,3.274557354185297318e-05,1.991630417608279674e-05,6.643147528372662744e-06,-7.046572639112778167e-06,-2.112446131525823356e-05,-3.556080227686959737e-05,-5.032441563732540079e-05,-6.538256502229081450e-05,-8.070088626420961382e-05,-9.624332679394962797e-05,-1.119720957266463816e-04,-1.278476295072505779e-04,-1.438285808530305834e-04,-1.598718380131881542e-04,-1.759325790895083154e-04,-1.919643588782066191e-04,-2.079192135842911624e-04,-2.237477465758145408e-04,-2.393991246724865843e-04,-2.548208633048804940e-04,-2.699582096483799749e-04,-2.847528433019694207e-04,-2.991405113552600414e-04,-3.130471093287999192e-04,-3.263826360458688667e-04,-3.390324203135021181e-04,-3.508450847689975594e-04,-3.616169223867460726e-04,-3.710727590360874155e-04,-3.788439899451821616e-04,-3.844453221471507754e-04,-3.872528238530907130e-04,-3.864871822452200828e-04,-3.812076735665623326e-04,-3.703244949812014805e-04,-3.526403577864740436e-04,-3.269376577233359363e-04,-2.921366978286307867e-04,-2.475645468014023645e-04,-1.933891028379866898e-04,-1.312576686324611595e-04,-6.498006999779712758e-05,0.000000000000000000e+00
0.000000000000000000e+00,-5.843970435556241499e-05,-3.226659420379019512e-05,2.473583237203035395e-05,8.764783531469153087e-05,1.448907111272813050e-04,1.917388001458425408e-04,2.270356491554256458e-04,2.513991915437376002e-04,2.662214600484477667e-04,2.731176067869969717e-04,2.736359503324319888e-04,2.691214684748164353e-04,2.606689476574630595e-04,2.491266475850503759e-04,2.351258874352792701e-04,2.191210968793607804e-04,2.014309509275759682e-04,1.822753846866852559e-04,1.618061298495757690e-04,1.401302657250700148e-04,1.173273598614871363e-04,9.346129878982716802e-05,6.858804782074968075e-05,4.276049329197384170e-05,1.603131757059141549e-05,-1.154537104665803431e-05,-3.991314853016031411e-05,-6.901279187105854862e-05,-9.878200193375440293e-05,-1.291552183362998515e-04,-1.600634735091881872e-04,-1.914342649666522268e-04,-2.231914483557939232e-04,-2.552551610837549179e-04,-2.875417941971710714e-04,-3.199640264153986785e-04,-3.524309319342704616e-04,-3.848481568247499353e-04,-4.171181369829621505e-04,-4.491402841340260939e-04,-4.808110015274659130e-04,-5.120232868625513049e-04,-5.426655443245114721e-04,-5.726190473372477427e-04,-6.017532914731712384e-04,-6.299182655399988796e-04,-6.569325050350563553e-04,-6.825657296969766651e-04,-7.065150006430444361e-04,-7.283737421393061051e-04,-7.475937508056411385e-04,-7.634415031332516524e-04,-7.749516887567578591e-04,-7.808828992868821527e-04,-7.796827649323536443e-04,-7.694726103248328763e-04,-7.480652626428268811e-04,-7.130349528330759802e-04,-6.618673890435378473e-04,-5.922349658429214509e-04,-5.024736702497356209e-04,-3.923975008862439981e-04,-2.647054065344129660e-04,-1.275449657220341035e-04,0.000000000000000000e+00
0.000000000000000000e+00,-3.351628925473845667e-05,4.072872962675936069e-05,1.552073811072457031e-04,2.744630510251640384e-04,3.811642907950564085e-04,4.681163181357038991e-04,5.336669502410514498e-04,5.790266126860764157e-04,6.067008642453257513e-04,6.195886345920723765e-04,6.204872174577329971e-04,6.118480388514215516e-04,5.956855762003384052e-04,5.735762522371042624e-04,5.467056627490401955e-04,5.159368628183070779e-04,4.818825484636627158e-04,4.449712303345033752e-04,4.055026307168302390e-04,3.636909605718306369e-04,3.196968152366716910e-04,2.736494772877340158e-04,2.256617627622709813e-04,1.758394448789652722e-04,1.242869727258094420e-04,7.111080111568473736e-05,1.642127561063689683e-05,-3.966630335802724536e-05,-9.703104540241400599e-05,-1.555460449827008912e-04,-2.150780505751735011e-04,-2.754871865933115351e-04,-3.366267198541621989e-04,-3.983428896678245881e-04,-4.604748232051820230e-04,-5.228545628860565642e-04,-5.853072143065707247e-04,-6.476512022057279204e-04,-7.096985658147282215e-04,-7.712551476246201979e-04,-8.321203939989313490e-04,-8.920863038191232308e-04,-9.509348003278185165e-04,-1.008432487571027034e-03,-1.064321384600985625e-03,-1.118303880100310083e-03,-1.170019879981461838e-03,-1.219014074762259569e-03,-1.264691563850407416e-03,-1.306260924838534157e-03,-1.342665333108252618e-03,-1.372504629762972975e-03,-1.393954294685533337e-03,-1.404691055117498468e-03,-1.401839256504413406e-03,-1.381957251170210996e-03,-1.341089516464212279e-03,-1.274919744429273659e-03,-1.179076683339122739e-03,-1.049676360398129346e-03,-8.842489869583529567e-04,-6.833361327981005238e-04,-4.533538171876813280e-04,-2.120726985888192234e-04,0.000000000000000000e+00
0.000000000000000000e+00,5.055390218563279582e-05,2.066204705048068247e-04,4.002903748967425878e-04,5.919782319657582908e-04,7.609430377935532622e-04,8.982375121411790468e-04,1.001911293985593325e-03,1.073869487007539413e-03,1.117869723571551267e-03,1.138287384354069167e-03,1.139395694321329458e-03,1.124987699197484668e-03,1.098220134766750723e-03,1.061594754439118072e-03,1.017017631950652016e-03,9.658954016171616540e-04,9.092414560767619457e-04,8.477758431169828525e-04,7.820104942851793849e-04,7.123168875275080313e-04,6.389766672060827844e-04,5.622175881316616997e-04,4.822378404860801996e-04,3.992217928228565787e-04,3.133497653969145066e-04,2.248038893241210002e-04,1.337715372647152240e-04,4.044734068091184706e-05,-5.496557010887888117e-05,-1.522547222520032636e-04,-2.511976582860110836e-04,-3.515614033426185453e-04,-4.531020248800683692e-04,-5.555642946936464746e-04,-6.586814871179130001e-04,-7.621753352604851992e-04,-8.657561549080980369e-04,-9.691230890072431020e-04,-1.071964350235883167e-03,-1.173957191674186934e-03,-1.274767134402742625e-03,-1.374045671756038769e-03,-1.471425279745391295e-03,-1.566510064494021359e-03,-1.658859844884971171e-03,-1.747964951259504832e-03,-1.833208691316966362e-03,-1.913814455254718048e-03,-1.988775076072233500e-03,-2.056763551791771644e-03,-2.116026825184525329e-03,-2.164268106912262037e-03,-2.198528247367033915e-03,-2.215082756620265735e-03,-2.209378103276051896e-03,-2.176038912438701348e-03,-2.108987356038220708e-03,-2.001729493220120396e-03,-1.847885401883328765e-03,-1.642080255848060158e-03,-1.381390339505504574e-03,-1.067685040816356880e-03,-7.114812930346306593e-04,-3.384060033864983016e-04,0.000000000000000000e+00
0.000000000000000000e+00,1.842493396222550598e-04,4.542574748519681961e-04,7.475709024877440689e-04,1.025276782207014100e-03,1.266031931951096083e-03,1.460558854600002565e-03,1.607282497877308416e-03,1.709127816266597022e-03,1.771291004180006092e-03,1.799766716989507865e-03,1.800438311993247118e-03,1.778573406010087185e-03,1.738599649645582949e-03,1.684063312636905480e-03,1.617696743006810656e-03,1.541540774424221246e-03,1.457085065774986476e-03,1.365403141719612667e-03,1.267269561013221676e-03,1.163254260754645157e-03,1.053794080032571107e-03,9.392442229336578569e-04,8.199135927072191557e-04,6.960880303808466901e-04,5.680450265985565687e-04,4.360627442937626088e-04,3.004254555707579818e-04,1.614268327623826480e-04,1.937203265444959943e-05,-1.254208713144482198e-04,-2.726197951938769863e-04,-4.218777498619309305e-04,-5.728320918874202057e-04,-7.251039320990412341e-04,-8.782977232890662239e-04,-1.032001056032618921e-03,-1.185784645161158711e-03,-1.339202429644012699e-03,-1.491791569562460036e-03,-1.643071933500156586e-03,-1.792544354262992504e-03,-1.939686517641779628e-03,-2.083944780775641090e-03,-2.224719558925752037e-03,-2.361341187801383260e-03,-2.493032533929762009e-03,-2.618854244694619922e-03,-2.737628725129738136e-03,-2.847839995456335864e-03,-2.947508913966846375e-03,-3.034047101165361898e-03,-3.104098472331389292e-03,-3.153384501334614842e-03,-3.176577983625465239e-03,-3.167239744598402545e-03,-3.117863258620561396e-03,-3.020083846713819513e-03,-2.865123674981772100e-03,-2.644564934557604337e-03,-2.351578185401763822e-03,-1.982791025291248937e-03,-1.541074873072864788e-03,-1.039652683466396610e-03,-5.080242051705798935e-04,0.000000000000000000e+00
0.000000000000000000e+00,3.582953119599463845e-04,7.706886238327855096e-04,1.182493119675782694e-03,1.558422236065367403e-03,1.878858655457265030e-03,2.135714454524414128e-03,2.328688852245283658e-03,2.462232955641451351e-03,2.543266817956674371e-03,2.579575920796214200e-03,2.578770875623591623e-03,2.547685847893302498e-03,2.492098817011549009e-03,2.416671780378117172e-03,2.325027308559086178e-03,2.219897084850129283e-03,2.103296403108103479e-03,1.976694742791863801e-03,1.841165598636201666e-03,1.697508437206638214e-03,1.546342100897623402e-03,1.388172724782996224e-03,1.223440890866814897e-03,1.052553045682935642e-03,8.759016866560549340e-04,6.938779752772748170e-04,5.068794978524762684e-04,3.153150847690709257e-04,1.196079269081129216e-04,-7.980224129855445362e-05,-2.824574709295102955e-04,-4.878802195845028679e-04,-6.955721912869953453e-04,-9.050133791942895512e-04,-1.115661339664303191e-03,-1.326950702635269113e-03,-1.538292890722424986e-03,-1.749075903546072706e-03,-1.958663866363204945e-03,-2.166395754141465634e-03,-2.371582315490942516e-03,-2.573499649899943249e-03,-2.771377190007664332e-03,-2.964376978846911415e-03,-3.151560257298059893e-03,-3.331836603352416118e-03,-3.503890516778885699e-03,-3.666080732164037244e-03,-3.816309158524482971e-03,-3.951859578115288554e-03,-4.069211499644512925e-03,-4.163841969372811778e-03,-4.230037615922360716e-03,-4.260750242249370517e-03,-4.247541210112297863e-03,-4.180671905579395713e-03,-4.049409365098738042e-03,-3.842628053935519521e-03,-3.549802398727959843e-03,-3.162502339560289370e-03,-2.676527059455567799e-03,-2.094833689158994566e-03,-1.431408321879391746e-03,-7.160998212226009785e-04,0.000000000000000000e+00
0.000000000000000000e+00,5.644487503858993055e-04,1.143424736472811428e-03,1.690589217160816393e-03,2.175866629648361920e-03,2.583003982472928915e-03,2.906405207585769680e-03,3.147950946506706399e-03,3.314202818683691619e-03,3.414164376415502414e-03,3.457629636619841303e-03,3.454070519195519967e-03,3.411974915958477812e-03,3.338532822593799892e-03,3.239569725928816493e-03,3.119638112022087885e-03,2.982194927446107403e-03,2.829811544679802348e-03,2.664380526973951068e-03,2.487298552194849941e-03,2.299616340968379385e-03,2.102154302537810517e-03,1.895587247972367476e-03,1.680503701029054976e-03,1.457445787799147669e-03,1.226935167837291769e-03,9.894894573185192884e-04,7.456325141570324666e-04,4.959009440133386017e-04,2.408484013369688076e-04,-1.895135392290876034e-05,-2.829020793924978618e-04,-5.503830778568328435e-04,-8.207475021442294438e-04,-1.093320920457901795e-03,-1.367400143110512325e-03,-1.642252318632948663e-03,-1.917114225132178235e-03,-2.191191571302598864e-03,-2.463657881777847527e-03,-2.733652215298477007e-03,-3.000274443631275635e-03,-3.262576150185282717e-03,-3.519544315038105296e-03,-3.770073951881525946e-03,-4.012924800216005616e-03,-4.246656339576779585e-03,-4.469535052345178713e-03,-4.679408534959172798e-03,-4.873543211185751324e-03,-5.048426624464132269e-03,-5.199541925568019161e-03,-5.321131420720848562e-03,-5.405977584959322478e-03,-5.445243085557899092e-03,-5.428424869549043283e-03,-5.343489848547616598e-03,-5.177269709695887963e-03,-4.916198854391004222e-03,-4.547481652819837170e-03,-4.060771988828135171e-03,-3.450435432340218708e-03,-2.718430196578121814e-03,-1.877757835721335531e-03,-9.562409350118923667e-04,0.000000000000000000e+00
0.000000000000000000e+00,7.958133860983252188e-04,1.561493087799654001e-03,2.258781354817508778e-03,2.863508561009522543e-03,3.363813082513260767e-03,3.757576589636399053e-03,4.049652679969638694e-03,4.249286816912706440e-03,4.367954186860845654e-03,4.417708303205853879e-03,4.410040124963102853e-03,4.355189491946474638e-03,4.261820492046283423e-03,4.136963110677352277e-03,3.986128863505233703e-03,3.813522488815070631e-03,3.622290288517244616e-03,3.414764608678260826e-03,3.192680602037072796e-03,2.957354489077911128e-03,2.709821605337758930e-03,2.450938007908446195e-03,2.181452001005027615e-03,1.902052571036368794e-03,1.613401127142023456e-03,1.316151824275644481e-03,1.010964453157290385e-03,6.985127370278443370e-04,3.794899089038707304e-04,5.461275645724328554e-05,-2.753751935109796591e-04,-6.097009835167212103e-04,-9.475598814340039635e-04,-1.288113328434047338e-03,-1.630487188143425010e-03,-1.973770269182920437e-03,-2.317013035626172730e-03,-2.659226238125724211e-03,-2.999378950018588563e-03,-3.336395054861481056e-03,-3.669146650968048862e-03,-3.996442001823624808e-03,-4.317004653325785986e-03,-4.629439135349920457e-03,-4.932177493201060983e-03,-5.223399940831374710e-03,-5.500922673577253973e-03,-5.762046783460812553e-03,-6.003364975440091296e-03,-6.220527917799262806e-03,-6.407980074779108873e-03,-6.558685781916350106e-03,-6.663879755502573853e-03,-6.712891037884806747e-03,-6.693103911164225393e-03,-6.590131307401501763e-03,-6.388283331167511625e-03,-6.071413267429246613e-03,-5.624213607231739152e-03,-5.034012313486673287e-03,-4.293079837657192734e-03,-3.401390380385209671e-03,-2.369668887863430468e-03,-1.222373863883733551e-03,0.000000000000000000e+00
0.000000000000000000e+00,1.046905584305915168e-03,2.015859642893711844e-03,2.876034837771403434e-03,3.609327705152902931e-03,4.208837653803422854e-03,4.676607731510515516e-03,5.021095115768760622e-03,5.254738025351544765e-03,5.391860364623185867e-03,5.447037950677548895e-03,5.433955594106159963e-03,5.364717282186499611e-03,5.249531485400621596e-03,5.096676360610003301e-03,4.912650056215002448e-03,4.702423484856665947e-03,4.469731266180738266e-03,4.217356361653836448e-03,3.947382000026732236e-03,3.661398900870458262e-03,3.360665988216168278e-03,3.046228944682120941e-03,2.719003941683121022e-03,2.379834571244342570e-03,2.029529376558471005e-03,1.668886059640646655e-03,1.298707007086831195e-03,9.198094136127999906e-04,5.330322143570167441e-04,1.392411950498370307e-04,-2.606669013619029233e-04,-6.657608564616945834e-04,-1.075071841913261255e-03,-1.487590618528922097e-03,-1.902265044399301065e-03,-2.317997872616949211e-03,-2.733644699687988022e-03,-3.148011760133389431e-03,-3.559852920488973740e-03,-3.967864762705229469e-03,-4.370677923139157893e-03,-4.766841934856258338e-03,-5.154799618692689801e-03,-5.532845747623408271e-03,-5.899063352346050303e-03,-6.251230044907294010e-03,-6.586686492086431949e-03,-6.902160369756151111e-03,-7.193542388615883215e-03,-7.455617043057523145e-03,-7.681759967159823392e-03,-7.863626270650759045e-03,-7.990869264875272160e-03,-8.050945208942630882e-03,-8.029074797433675276e-03,-7.908443220674231736e-03,-7.670724422986329415e-03,-7.297008431910111635e-03,-6.769190224634606505e-03,-6.071841634199936187e-03,-5.194530825591414831e-03,-4.134472290690019078e-03,-2.899278530949187319e-03,-1.509440390618626334e-03,0.000000000000000000e+00
